TARGETID,file_idx,parquet_file,row_in_file,abs_index
1501p017-3324,307,train-00307-of-00396.parquet,207,79106
1501p017-3542,307,train-00307-of-00396.parquet,210,79109
1501p017-4851,307,train-00307-of-00396.parquet,230,79129
1501p017-5045,307,train-00307-of-00396.parquet,237,79136
1501p017-5738,307,train-00307-of-00396.parquet,251,79150
1501p017-9639,308,train-00308-of-00396.parquet,40,79196
1501p017-9989,308,train-00308-of-00396.parquet,49,79205
1501p017-10457,308,train-00308-of-00396.parquet,58,79214
1501p017-10591,308,train-00308-of-00396.parquet,62,79218
1501p017-10720,308,train-00308-of-00396.parquet,63,79219
1501p017-10943,308,train-00308-of-00396.parquet,71,79227
1501p017-11016,308,train-00308-of-00396.parquet,73,79229
1501p017-11362,308,train-00308-of-00396.parquet,80,79236
1501p017-12129,308,train-00308-of-00396.parquet,90,79246
1501p017-12374,308,train-00308-of-00396.parquet,99,79255
1501p017-12433,308,train-00308-of-00396.parquet,102,79258
1501p017-12627,308,train-00308-of-00396.parquet,107,79263
1501p017-12670,308,train-00308-of-00396.parquet,108,79264
1501p017-12753,308,train-00308-of-00396.parquet,112,79268
1501p017-12785,308,train-00308-of-00396.parquet,113,79269
1501p017-12955,308,train-00308-of-00396.parquet,117,79273
1501p017-13124,308,train-00308-of-00396.parquet,127,79283
1501p017-13243,308,train-00308-of-00396.parquet,131,79287
1501p017-13245,308,train-00308-of-00396.parquet,132,79288
1501p017-13474,308,train-00308-of-00396.parquet,136,79292
1501p017-13870,308,train-00308-of-00396.parquet,149,79305
1501p017-14033,308,train-00308-of-00396.parquet,151,79307
1501p017-14266,308,train-00308-of-00396.parquet,155,79311
1501p017-14277,308,train-00308-of-00396.parquet,156,79312
1501p017-14384,308,train-00308-of-00396.parquet,161,79317
1501p017-14407,308,train-00308-of-00396.parquet,164,79320
1501p017-14681,308,train-00308-of-00396.parquet,169,79325
1501p017-14780,308,train-00308-of-00396.parquet,170,79326
1501p017-14790,308,train-00308-of-00396.parquet,171,79327
1501p017-15309,308,train-00308-of-00396.parquet,179,79335
1501p017-15492,308,train-00308-of-00396.parquet,181,79337
1501p017-16548,308,train-00308-of-00396.parquet,194,79350
1501p017-17358,308,train-00308-of-00396.parquet,212,79368
1501p017-17990,308,train-00308-of-00396.parquet,223,79379
1501p017-18194,308,train-00308-of-00396.parquet,228,79384
1501p017-18349,308,train-00308-of-00396.parquet,231,79387
1501p020-541,308,train-00308-of-00396.parquet,236,79392
1501p020-1409,308,train-00308-of-00396.parquet,243,79399
1501p020-1744,308,train-00308-of-00396.parquet,249,79405
1501p020-1749,308,train-00308-of-00396.parquet,250,79406
1501p020-1856,308,train-00308-of-00396.parquet,253,79409
1501p020-1995,309,train-00309-of-00396.parquet,0,79413
1501p020-2261,309,train-00309-of-00396.parquet,5,79418
1501p020-2521,309,train-00309-of-00396.parquet,8,79421
1501p020-2567,309,train-00309-of-00396.parquet,9,79422
1501p020-3641,309,train-00309-of-00396.parquet,12,79425
1501p020-4135,309,train-00309-of-00396.parquet,18,79431
1501p020-4210,309,train-00309-of-00396.parquet,19,79432
1501p020-5025,309,train-00309-of-00396.parquet,38,79451
1501p020-5139,309,train-00309-of-00396.parquet,39,79452
1501p020-5897,309,train-00309-of-00396.parquet,49,79462
1501p020-6522,309,train-00309-of-00396.parquet,59,79472
1501p020-6525,309,train-00309-of-00396.parquet,60,79473
1501p020-6705,309,train-00309-of-00396.parquet,65,79478
1501p020-7364,309,train-00309-of-00396.parquet,77,79490
1501p020-7562,309,train-00309-of-00396.parquet,82,79495
1501p020-7787,309,train-00309-of-00396.parquet,89,79502
1501p020-7833,309,train-00309-of-00396.parquet,90,79503
1501p020-9153,309,train-00309-of-00396.parquet,113,79526
1501p020-9169,309,train-00309-of-00396.parquet,114,79527
1501p020-10021,309,train-00309-of-00396.parquet,126,79539
1501p020-10775,309,train-00309-of-00396.parquet,137,79550
1501p020-11100,309,train-00309-of-00396.parquet,143,79556
1501p020-11726,309,train-00309-of-00396.parquet,150,79563
1501p020-11789,309,train-00309-of-00396.parquet,151,79564
1501p020-12387,309,train-00309-of-00396.parquet,157,79570
1501p020-13780,309,train-00309-of-00396.parquet,174,79587
1501p020-14104,309,train-00309-of-00396.parquet,178,79591
1501p020-15755,309,train-00309-of-00396.parquet,196,79609
1501p020-16147,309,train-00309-of-00396.parquet,201,79614
1501p020-16312,309,train-00309-of-00396.parquet,204,79617
1501p020-16409,309,train-00309-of-00396.parquet,206,79619
1501p022-1021,309,train-00309-of-00396.parquet,221,79634
1501p022-1255,309,train-00309-of-00396.parquet,223,79636
1501p022-1623,309,train-00309-of-00396.parquet,228,79641
1501p022-1722,309,train-00309-of-00396.parquet,230,79643
1501p022-1738,309,train-00309-of-00396.parquet,231,79644
1501p022-2244,309,train-00309-of-00396.parquet,238,79651
1501p022-2853,309,train-00309-of-00396.parquet,243,79656
1501p022-3438,309,train-00309-of-00396.parquet,249,79662
1501p022-4483,310,train-00310-of-00396.parquet,0,79670
1501p022-4837,310,train-00310-of-00396.parquet,9,79679
1501p022-5246,310,train-00310-of-00396.parquet,17,79687
1501p022-5999,310,train-00310-of-00396.parquet,25,79695
1501p022-6893,310,train-00310-of-00396.parquet,35,79705
1501p022-9696,310,train-00310-of-00396.parquet,73,79743
1501p022-10218,310,train-00310-of-00396.parquet,82,79752
1501p022-10496,310,train-00310-of-00396.parquet,86,79756
1501p022-13343,310,train-00310-of-00396.parquet,117,79787
1501p022-15622,310,train-00310-of-00396.parquet,149,79819
1501p022-16756,310,train-00310-of-00396.parquet,160,79830
1501p022-17963,310,train-00310-of-00396.parquet,169,79839
1501p022-18523,310,train-00310-of-00396.parquet,179,79849
1501p025-695,310,train-00310-of-00396.parquet,189,79859
1501p025-1451,310,train-00310-of-00396.parquet,193,79863
1501p025-1960,310,train-00310-of-00396.parquet,199,79869
1501p025-2279,310,train-00310-of-00396.parquet,203,79873
1501p025-2653,310,train-00310-of-00396.parquet,211,79881
1501p025-2903,310,train-00310-of-00396.parquet,215,79885
1501p025-3758,310,train-00310-of-00396.parquet,227,79897
1501p025-4484,310,train-00310-of-00396.parquet,246,79916
1501p025-6534,311,train-00311-of-00396.parquet,32,79959
1501p025-6678,311,train-00311-of-00396.parquet,35,79962
1501p025-6765,311,train-00311-of-00396.parquet,37,79964
1501p025-6890,311,train-00311-of-00396.parquet,40,79967
1501p025-7031,311,train-00311-of-00396.parquet,45,79972
1501p025-8055,311,train-00311-of-00396.parquet,66,79993
1501p025-8193,311,train-00311-of-00396.parquet,71,79998
1501p025-8587,311,train-00311-of-00396.parquet,84,80011
1501p025-8658,311,train-00311-of-00396.parquet,86,80013
1501p025-8983,311,train-00311-of-00396.parquet,96,80023
1501p025-9107,311,train-00311-of-00396.parquet,98,80025
1501p025-9269,311,train-00311-of-00396.parquet,106,80033
1501p025-9284,311,train-00311-of-00396.parquet,107,80034
1501p025-9329,311,train-00311-of-00396.parquet,110,80037
1501p025-9807,311,train-00311-of-00396.parquet,117,80044
1501p025-9983,311,train-00311-of-00396.parquet,120,80047
1501p025-10046,311,train-00311-of-00396.parquet,123,80050
1501p025-11822,311,train-00311-of-00396.parquet,151,80078
1501p025-12024,311,train-00311-of-00396.parquet,152,80079
1501p025-13695,311,train-00311-of-00396.parquet,169,80096
1501p025-14376,311,train-00311-of-00396.parquet,179,80106
1501p025-15361,311,train-00311-of-00396.parquet,188,80115
1501p025-15786,311,train-00311-of-00396.parquet,194,80121
1501p025-15911,311,train-00311-of-00396.parquet,197,80124
1501p025-16097,311,train-00311-of-00396.parquet,199,80126
1501p025-16369,311,train-00311-of-00396.parquet,204,80131
1501p027-921,311,train-00311-of-00396.parquet,228,80155
1501p027-1656,311,train-00311-of-00396.parquet,240,80167
1501p027-1693,311,train-00311-of-00396.parquet,242,80169
1501p027-2029,311,train-00311-of-00396.parquet,247,80174
1501p027-2222,311,train-00311-of-00396.parquet,250,80177
1501p027-2703,311,train-00311-of-00396.parquet,253,80180
1501p027-3159,312,train-00312-of-00396.parquet,9,80193
1501p027-3595,312,train-00312-of-00396.parquet,25,80209
1501p027-3659,312,train-00312-of-00396.parquet,29,80213
1501p027-3914,312,train-00312-of-00396.parquet,34,80218
1501p027-5168,312,train-00312-of-00396.parquet,57,80241
1501p027-5236,312,train-00312-of-00396.parquet,59,80243
1501p027-5767,312,train-00312-of-00396.parquet,74,80258
1501p027-6188,312,train-00312-of-00396.parquet,84,80268
1501p027-6239,312,train-00312-of-00396.parquet,88,80272
1501p027-6396,312,train-00312-of-00396.parquet,92,80276
1501p027-6554,312,train-00312-of-00396.parquet,95,80279
1501p027-7822,312,train-00312-of-00396.parquet,117,80301
1501p027-8708,312,train-00312-of-00396.parquet,140,80324
1501p027-8874,312,train-00312-of-00396.parquet,147,80331
1501p027-9392,312,train-00312-of-00396.parquet,155,80339
1501p027-9623,312,train-00312-of-00396.parquet,158,80342
1501p027-10229,312,train-00312-of-00396.parquet,171,80355
1501p027-10405,312,train-00312-of-00396.parquet,173,80357
1501p027-10437,312,train-00312-of-00396.parquet,174,80358
1501p027-10804,312,train-00312-of-00396.parquet,185,80369
1501p027-10954,312,train-00312-of-00396.parquet,186,80370
1501p027-11389,312,train-00312-of-00396.parquet,193,80377
1501p027-11687,312,train-00312-of-00396.parquet,199,80383
1501p027-13084,312,train-00312-of-00396.parquet,228,80412
1501p027-13138,312,train-00312-of-00396.parquet,229,80413
1501p027-13359,312,train-00312-of-00396.parquet,234,80418
1501p027-13725,312,train-00312-of-00396.parquet,236,80420
1501p027-15362,312,train-00312-of-00396.parquet,249,80433
1501p027-15868,313,train-00313-of-00396.parquet,2,80443
1501p027-15973,313,train-00313-of-00396.parquet,4,80445
1501p027-16489,313,train-00313-of-00396.parquet,9,80450
1501p027-16806,313,train-00313-of-00396.parquet,12,80453
1501p027-17036,313,train-00313-of-00396.parquet,15,80456
1501p030-517,313,train-00313-of-00396.parquet,22,80463
1501p030-690,313,train-00313-of-00396.parquet,29,80470
1501p030-712,313,train-00313-of-00396.parquet,30,80471
1501p030-1303,313,train-00313-of-00396.parquet,39,80480
1501p030-1462,313,train-00313-of-00396.parquet,42,80483
1501p030-1612,313,train-00313-of-00396.parquet,45,80486
1501p030-1793,313,train-00313-of-00396.parquet,47,80488
1501p030-2160,313,train-00313-of-00396.parquet,53,80494
1501p030-2400,313,train-00313-of-00396.parquet,61,80502
1501p030-2539,313,train-00313-of-00396.parquet,63,80504
1501p030-2870,313,train-00313-of-00396.parquet,74,80515
1501p030-2957,313,train-00313-of-00396.parquet,77,80518
1501p030-3151,313,train-00313-of-00396.parquet,84,80525
1501p030-3184,313,train-00313-of-00396.parquet,85,80526
1501p030-3537,313,train-00313-of-00396.parquet,89,80530
1501p030-3594,313,train-00313-of-00396.parquet,90,80531
1501p030-3815,313,train-00313-of-00396.parquet,99,80540
1501p030-4125,313,train-00313-of-00396.parquet,103,80544
1501p030-4844,313,train-00313-of-00396.parquet,115,80556
1501p030-5372,313,train-00313-of-00396.parquet,123,80564
1501p030-6075,313,train-00313-of-00396.parquet,136,80577
1501p030-6105,313,train-00313-of-00396.parquet,139,80580
1501p030-6154,313,train-00313-of-00396.parquet,142,80583
1501p030-6217,313,train-00313-of-00396.parquet,143,80584
1501p030-6664,313,train-00313-of-00396.parquet,147,80588
1501p030-6919,313,train-00313-of-00396.parquet,149,80590
1501p030-7662,313,train-00313-of-00396.parquet,156,80597
1501p030-7738,313,train-00313-of-00396.parquet,158,80599
1501p030-7827,313,train-00313-of-00396.parquet,160,80601
1501p030-7888,313,train-00313-of-00396.parquet,161,80602
1501p030-8010,313,train-00313-of-00396.parquet,163,80604
1501p030-8160,313,train-00313-of-00396.parquet,166,80607
1501p030-8470,313,train-00313-of-00396.parquet,170,80611
1501p030-8508,313,train-00313-of-00396.parquet,171,80612
1501p030-8549,313,train-00313-of-00396.parquet,172,80613
1501p030-8807,313,train-00313-of-00396.parquet,179,80620
1501p030-8840,313,train-00313-of-00396.parquet,180,80621
1501p030-8880,313,train-00313-of-00396.parquet,181,80622
1501p030-9708,313,train-00313-of-00396.parquet,191,80632
1501p030-9720,313,train-00313-of-00396.parquet,192,80633
1501p030-10133,313,train-00313-of-00396.parquet,194,80635
1501p030-10896,313,train-00313-of-00396.parquet,202,80643
1501p030-11212,313,train-00313-of-00396.parquet,211,80652
1501p030-11368,313,train-00313-of-00396.parquet,217,80658
1501p030-11561,313,train-00313-of-00396.parquet,220,80661
1501p030-13576,313,train-00313-of-00396.parquet,253,80694
1501p030-13662,313,train-00313-of-00396.parquet,255,80696
1501p030-14361,314,train-00314-of-00396.parquet,9,80707
1501p030-14954,314,train-00314-of-00396.parquet,18,80716
1501p030-15484,314,train-00314-of-00396.parquet,25,80723
1501p030-15789,314,train-00314-of-00396.parquet,27,80725
1501p030-16398,314,train-00314-of-00396.parquet,32,80730
1501p030-17073,314,train-00314-of-00396.parquet,40,80738
1501p030-18257,314,train-00314-of-00396.parquet,54,80752
1501p030-18472,314,train-00314-of-00396.parquet,57,80755
1503p012-5785,314,train-00314-of-00396.parquet,62,80760
1503p012-6697,314,train-00314-of-00396.parquet,66,80764
1503p012-7531,314,train-00314-of-00396.parquet,75,80773
1503p012-7697,314,train-00314-of-00396.parquet,77,80775
1503p012-7711,314,train-00314-of-00396.parquet,78,80776
1503p012-9118,314,train-00314-of-00396.parquet,88,80786
1503p012-9510,314,train-00314-of-00396.parquet,92,80790
1503p012-10404,314,train-00314-of-00396.parquet,98,80796
1503p012-11390,314,train-00314-of-00396.parquet,108,80806
1503p012-13474,314,train-00314-of-00396.parquet,124,80822
1503p012-14209,314,train-00314-of-00396.parquet,131,80829
1503p012-14583,314,train-00314-of-00396.parquet,133,80831
1503p012-16018,314,train-00314-of-00396.parquet,141,80839
1503p012-16215,314,train-00314-of-00396.parquet,145,80843
1503p012-16225,314,train-00314-of-00396.parquet,146,80844
1503p012-16287,314,train-00314-of-00396.parquet,148,80846
1503p012-16558,314,train-00314-of-00396.parquet,152,80850
1503p012-16640,314,train-00314-of-00396.parquet,153,80851
1503p012-16856,314,train-00314-of-00396.parquet,157,80855
1503p012-16925,314,train-00314-of-00396.parquet,158,80856
1503p015-1718,314,train-00314-of-00396.parquet,185,80883
1503p015-2199,314,train-00314-of-00396.parquet,191,80889
1503p015-2566,314,train-00314-of-00396.parquet,194,80892
1503p015-3831,314,train-00314-of-00396.parquet,210,80908
1503p015-4150,314,train-00314-of-00396.parquet,213,80911
1503p015-4218,314,train-00314-of-00396.parquet,216,80914
1503p015-4291,314,train-00314-of-00396.parquet,217,80915
1503p015-4596,314,train-00314-of-00396.parquet,226,80924
1503p015-4811,314,train-00314-of-00396.parquet,230,80928
1503p015-4912,314,train-00314-of-00396.parquet,232,80930
1503p015-5035,314,train-00314-of-00396.parquet,234,80932
1503p015-5159,314,train-00314-of-00396.parquet,239,80937
1503p015-5213,314,train-00314-of-00396.parquet,240,80938
1503p015-5304,314,train-00314-of-00396.parquet,241,80939
1503p015-5962,314,train-00314-of-00396.parquet,247,80945
1503p015-6422,314,train-00314-of-00396.parquet,252,80950
1503p015-6555,314,train-00314-of-00396.parquet,253,80951
1503p015-6576,314,train-00314-of-00396.parquet,254,80952
1503p015-6777,314,train-00314-of-00396.parquet,256,80954
1503p015-6966,315,train-00315-of-00396.parquet,4,80959
1503p015-7299,315,train-00315-of-00396.parquet,12,80967
1503p015-7516,315,train-00315-of-00396.parquet,19,80974
1503p015-7520,315,train-00315-of-00396.parquet,20,80975
1503p015-7533,315,train-00315-of-00396.parquet,21,80976
1503p015-7911,315,train-00315-of-00396.parquet,34,80989
1503p015-8061,315,train-00315-of-00396.parquet,39,80994
1503p015-8323,315,train-00315-of-00396.parquet,43,80998
1503p015-8618,315,train-00315-of-00396.parquet,54,81009
1503p015-8706,315,train-00315-of-00396.parquet,59,81014
1503p015-8912,315,train-00315-of-00396.parquet,62,81017
1503p015-9374,315,train-00315-of-00396.parquet,70,81025
1503p015-10261,315,train-00315-of-00396.parquet,80,81035
1503p015-12737,315,train-00315-of-00396.parquet,95,81050
1503p015-14627,315,train-00315-of-00396.parquet,106,81061
1503p015-14636,315,train-00315-of-00396.parquet,107,81062
1503p015-17631,315,train-00315-of-00396.parquet,118,81073
1503p015-18349,315,train-00315-of-00396.parquet,122,81077
1503p015-18554,315,train-00315-of-00396.parquet,124,81079
1503p017-521,315,train-00315-of-00396.parquet,132,81087
1503p017-1569,315,train-00315-of-00396.parquet,137,81092
1503p017-4751,315,train-00315-of-00396.parquet,157,81112
1503p017-5396,315,train-00315-of-00396.parquet,165,81120
1503p017-6257,315,train-00315-of-00396.parquet,169,81124
1503p017-6927,315,train-00315-of-00396.parquet,175,81130
1503p017-6939,315,train-00315-of-00396.parquet,176,81131
1503p017-7447,315,train-00315-of-00396.parquet,178,81133
1503p017-8724,315,train-00315-of-00396.parquet,189,81144
1503p017-10405,315,train-00315-of-00396.parquet,202,81157
1503p017-11298,315,train-00315-of-00396.parquet,211,81166
1503p017-12013,315,train-00315-of-00396.parquet,219,81174
1503p017-13230,315,train-00315-of-00396.parquet,235,81190
1503p017-13257,315,train-00315-of-00396.parquet,236,81191
1503p017-15572,315,train-00315-of-00396.parquet,255,81210
1503p017-15668,316,train-00316-of-00396.parquet,0,81212
1503p017-16534,316,train-00316-of-00396.parquet,11,81223
1503p017-16822,316,train-00316-of-00396.parquet,13,81225
1503p017-17365,316,train-00316-of-00396.parquet,23,81235
1503p020-1936,316,train-00316-of-00396.parquet,47,81259
1503p020-2450,316,train-00316-of-00396.parquet,55,81267
1503p020-2604,316,train-00316-of-00396.parquet,58,81270
1503p020-2819,316,train-00316-of-00396.parquet,62,81274
1503p020-3123,316,train-00316-of-00396.parquet,64,81276
1503p020-3365,316,train-00316-of-00396.parquet,65,81277
1503p020-3643,316,train-00316-of-00396.parquet,71,81283
1503p020-3815,316,train-00316-of-00396.parquet,75,81287
1503p020-3873,316,train-00316-of-00396.parquet,77,81289
1503p020-4392,316,train-00316-of-00396.parquet,82,81294
1503p020-4475,316,train-00316-of-00396.parquet,83,81295
1503p020-5297,316,train-00316-of-00396.parquet,97,81309
1503p020-5857,316,train-00316-of-00396.parquet,101,81313
1503p020-5945,316,train-00316-of-00396.parquet,103,81315
1503p020-6515,316,train-00316-of-00396.parquet,113,81325
1503p020-6540,316,train-00316-of-00396.parquet,116,81328
1503p020-7262,316,train-00316-of-00396.parquet,126,81338
1503p020-9554,316,train-00316-of-00396.parquet,144,81356
1503p020-9713,316,train-00316-of-00396.parquet,145,81357
1503p020-9999,316,train-00316-of-00396.parquet,149,81361
1503p020-10875,316,train-00316-of-00396.parquet,161,81373
1503p020-11168,316,train-00316-of-00396.parquet,163,81375
1503p020-11302,316,train-00316-of-00396.parquet,165,81377
1503p020-11513,316,train-00316-of-00396.parquet,167,81379
1503p020-12319,316,train-00316-of-00396.parquet,174,81386
1503p020-13686,316,train-00316-of-00396.parquet,186,81398
1503p020-13886,316,train-00316-of-00396.parquet,188,81400
1503p020-14935,316,train-00316-of-00396.parquet,200,81412
1503p020-15127,316,train-00316-of-00396.parquet,203,81415
1503p020-15607,316,train-00316-of-00396.parquet,208,81420
1503p020-16782,316,train-00316-of-00396.parquet,219,81431
1503p020-16824,316,train-00316-of-00396.parquet,221,81433
1503p020-16994,316,train-00316-of-00396.parquet,224,81436
1503p020-17838,316,train-00316-of-00396.parquet,236,81448
1503p020-18424,316,train-00316-of-00396.parquet,246,81458
1503p022-298,317,train-00317-of-00396.parquet,2,81471
1503p022-1340,317,train-00317-of-00396.parquet,14,81483
1503p022-2974,317,train-00317-of-00396.parquet,40,81509
1503p022-3321,317,train-00317-of-00396.parquet,51,81520
1503p022-4020,317,train-00317-of-00396.parquet,59,81528
1503p022-4300,317,train-00317-of-00396.parquet,63,81532
1503p022-4961,317,train-00317-of-00396.parquet,80,81549
1503p022-5535,317,train-00317-of-00396.parquet,89,81558
1503p022-5698,317,train-00317-of-00396.parquet,90,81559
1503p022-5707,317,train-00317-of-00396.parquet,91,81560
1503p022-6096,317,train-00317-of-00396.parquet,97,81566
1503p022-6403,317,train-00317-of-00396.parquet,101,81570
1503p022-6469,317,train-00317-of-00396.parquet,102,81571
1503p022-7033,317,train-00317-of-00396.parquet,109,81578
1503p022-7851,317,train-00317-of-00396.parquet,121,81590
1503p022-8667,317,train-00317-of-00396.parquet,136,81605
1503p022-9001,317,train-00317-of-00396.parquet,144,81613
1503p022-9580,317,train-00317-of-00396.parquet,158,81627
1503p022-10892,317,train-00317-of-00396.parquet,185,81654
1503p022-11713,317,train-00317-of-00396.parquet,194,81663
1503p022-11936,317,train-00317-of-00396.parquet,195,81664
1503p022-12235,317,train-00317-of-00396.parquet,196,81665
1503p022-12364,317,train-00317-of-00396.parquet,197,81666
1503p022-12499,317,train-00317-of-00396.parquet,201,81670
1503p022-15694,317,train-00317-of-00396.parquet,236,81705
1503p022-16115,317,train-00317-of-00396.parquet,243,81712
1503p022-16952,317,train-00317-of-00396.parquet,251,81720
1503p022-19132,318,train-00318-of-00396.parquet,6,81732
1503p025-684,318,train-00318-of-00396.parquet,14,81740
1503p025-1867,318,train-00318-of-00396.parquet,21,81747
1503p025-2840,318,train-00318-of-00396.parquet,31,81757
1503p025-3303,318,train-00318-of-00396.parquet,36,81762
1503p025-3605,318,train-00318-of-00396.parquet,42,81768
1503p025-3697,318,train-00318-of-00396.parquet,43,81769
1503p025-4030,318,train-00318-of-00396.parquet,49,81775
1503p025-5265,318,train-00318-of-00396.parquet,61,81787
1503p025-6449,318,train-00318-of-00396.parquet,79,81805
1503p025-6565,318,train-00318-of-00396.parquet,82,81808
1503p025-6656,318,train-00318-of-00396.parquet,83,81809
1503p025-6888,318,train-00318-of-00396.parquet,92,81818
1503p025-7527,318,train-00318-of-00396.parquet,108,81834
1503p025-7851,318,train-00318-of-00396.parquet,113,81839
1503p025-8052,318,train-00318-of-00396.parquet,115,81841
1503p025-8925,318,train-00318-of-00396.parquet,121,81847
1503p025-9535,318,train-00318-of-00396.parquet,140,81866
1503p025-9607,318,train-00318-of-00396.parquet,142,81868
1503p025-9709,318,train-00318-of-00396.parquet,144,81870
1503p025-10227,318,train-00318-of-00396.parquet,157,81883
1503p025-10280,318,train-00318-of-00396.parquet,158,81884
1503p025-10314,318,train-00318-of-00396.parquet,160,81886
1503p025-10346,318,train-00318-of-00396.parquet,161,81887
1503p025-10757,318,train-00318-of-00396.parquet,171,81897
1503p025-11042,318,train-00318-of-00396.parquet,179,81905
1503p025-11395,318,train-00318-of-00396.parquet,189,81915
1503p025-11896,318,train-00318-of-00396.parquet,210,81936
1503p025-12451,318,train-00318-of-00396.parquet,228,81954
1503p025-12750,318,train-00318-of-00396.parquet,234,81960
1503p025-12857,318,train-00318-of-00396.parquet,237,81963
1503p025-14390,319,train-00319-of-00396.parquet,4,81987
1503p025-14486,319,train-00319-of-00396.parquet,6,81989
1503p025-14544,319,train-00319-of-00396.parquet,8,81991
1503p025-14583,319,train-00319-of-00396.parquet,10,81993
1503p025-15228,319,train-00319-of-00396.parquet,17,82000
1503p025-15538,319,train-00319-of-00396.parquet,26,82009
1503p025-15849,319,train-00319-of-00396.parquet,32,82015
1503p025-16640,319,train-00319-of-00396.parquet,50,82033
1503p025-17674,319,train-00319-of-00396.parquet,58,82041
1503p027-657,319,train-00319-of-00396.parquet,67,82050
1503p027-986,319,train-00319-of-00396.parquet,76,82059
1503p027-1366,319,train-00319-of-00396.parquet,84,82067
1503p027-1429,319,train-00319-of-00396.parquet,85,82068
1503p027-1497,319,train-00319-of-00396.parquet,87,82070
1503p027-2589,319,train-00319-of-00396.parquet,104,82087
1503p027-2721,319,train-00319-of-00396.parquet,106,82089
1503p027-2811,319,train-00319-of-00396.parquet,108,82091
1503p027-2865,319,train-00319-of-00396.parquet,109,82092
1503p027-3196,319,train-00319-of-00396.parquet,114,82097
1503p027-3208,319,train-00319-of-00396.parquet,115,82098
1503p027-3385,319,train-00319-of-00396.parquet,116,82099
1503p027-3567,319,train-00319-of-00396.parquet,117,82100
1503p027-4408,319,train-00319-of-00396.parquet,128,82111
1503p027-4600,319,train-00319-of-00396.parquet,131,82114
1503p027-6017,319,train-00319-of-00396.parquet,157,82140
1503p027-6264,319,train-00319-of-00396.parquet,162,82145
1503p027-6410,319,train-00319-of-00396.parquet,167,82150
1503p027-6415,319,train-00319-of-00396.parquet,168,82151
1503p027-6464,319,train-00319-of-00396.parquet,170,82153
1503p027-6738,319,train-00319-of-00396.parquet,174,82157
1503p027-6762,319,train-00319-of-00396.parquet,176,82159
1503p027-7159,319,train-00319-of-00396.parquet,185,82168
1503p027-7257,319,train-00319-of-00396.parquet,189,82172
1503p027-7322,319,train-00319-of-00396.parquet,191,82174
1503p027-7613,319,train-00319-of-00396.parquet,201,82184
1503p027-7858,319,train-00319-of-00396.parquet,206,82189
1503p027-7971,319,train-00319-of-00396.parquet,212,82195
1503p027-8206,319,train-00319-of-00396.parquet,217,82200
1503p027-8472,319,train-00319-of-00396.parquet,224,82207
1503p027-8864,319,train-00319-of-00396.parquet,230,82213
1503p027-9395,319,train-00319-of-00396.parquet,241,82224
1503p027-10191,319,train-00319-of-00396.parquet,253,82236
1503p027-10210,319,train-00319-of-00396.parquet,254,82237
1503p027-10219,319,train-00319-of-00396.parquet,255,82238
1503p027-10858,320,train-00320-of-00396.parquet,2,82242
1503p027-11274,320,train-00320-of-00396.parquet,10,82250
1503p027-12620,320,train-00320-of-00396.parquet,26,82266
1503p027-12770,320,train-00320-of-00396.parquet,29,82269
1503p027-13006,320,train-00320-of-00396.parquet,33,82273
1503p027-15198,320,train-00320-of-00396.parquet,56,82296
1503p027-15883,320,train-00320-of-00396.parquet,62,82302
1503p027-16215,320,train-00320-of-00396.parquet,65,82305
1503p027-17276,320,train-00320-of-00396.parquet,71,82311
1503p027-17294,320,train-00320-of-00396.parquet,72,82312
1503p027-18693,320,train-00320-of-00396.parquet,82,82322
1503p030-1384,320,train-00320-of-00396.parquet,102,82342
1503p030-1567,320,train-00320-of-00396.parquet,108,82348
1503p030-2627,320,train-00320-of-00396.parquet,117,82357
1503p030-2842,320,train-00320-of-00396.parquet,120,82360
1503p030-3837,320,train-00320-of-00396.parquet,129,82369
1503p030-5110,320,train-00320-of-00396.parquet,141,82381
1503p030-5967,320,train-00320-of-00396.parquet,158,82398
1503p030-5997,320,train-00320-of-00396.parquet,161,82401
1503p030-6754,320,train-00320-of-00396.parquet,173,82413
1503p030-8610,320,train-00320-of-00396.parquet,196,82436
1503p030-9035,320,train-00320-of-00396.parquet,202,82442
1503p030-10237,320,train-00320-of-00396.parquet,226,82466
1503p030-11026,320,train-00320-of-00396.parquet,240,82480
1503p030-11213,320,train-00320-of-00396.parquet,245,82485
1503p030-11231,320,train-00320-of-00396.parquet,246,82486
1503p030-11379,320,train-00320-of-00396.parquet,249,82489
1503p030-11633,321,train-00321-of-00396.parquet,1,82498
1503p030-12123,321,train-00321-of-00396.parquet,11,82508
1503p030-12847,321,train-00321-of-00396.parquet,17,82514
1503p030-14270,321,train-00321-of-00396.parquet,28,82525
1503p030-14842,321,train-00321-of-00396.parquet,36,82533
1503p030-14923,321,train-00321-of-00396.parquet,38,82535
1503p030-16171,321,train-00321-of-00396.parquet,57,82554
1503p030-16849,321,train-00321-of-00396.parquet,66,82563
1503p030-18047,321,train-00321-of-00396.parquet,83,82580
1503p030-18054,321,train-00321-of-00396.parquet,84,82581
1503p030-18106,321,train-00321-of-00396.parquet,86,82583
1503p030-18634,321,train-00321-of-00396.parquet,94,82591
1503p032-602,321,train-00321-of-00396.parquet,103,82600
1503p032-641,321,train-00321-of-00396.parquet,104,82601
1503p032-701,321,train-00321-of-00396.parquet,105,82602
