TARGETID,file_idx,parquet_file,row_in_file,abs_index
43159009666035235,298,train-00298-of-00396.parquet,245,76831
43159009666043176,298,train-00298-of-00396.parquet,247,76833
43159009666028206,299,train-00299-of-00396.parquet,4,76847
43159009666026512,299,train-00299-of-00396.parquet,10,76853
43159151399956128,299,train-00299-of-00396.parquet,41,76884
43159151399950751,299,train-00299-of-00396.parquet,46,76889
43159151399965371,299,train-00299-of-00396.parquet,47,76890
43159151399963799,299,train-00299-of-00396.parquet,51,76894
43159151399962269,299,train-00299-of-00396.parquet,56,76899
43159151399961985,299,train-00299-of-00396.parquet,71,76914
43159155694916642,299,train-00299-of-00396.parquet,75,76918
43159151399962410,299,train-00299-of-00396.parquet,77,76920
43159013961002481,299,train-00299-of-00396.parquet,95,76938
43159018255961236,299,train-00299-of-00396.parquet,100,76943
43159018255962127,299,train-00299-of-00396.parquet,102,76945
43159018255969957,299,train-00299-of-00396.parquet,126,76969
43159013961003016,299,train-00299-of-00396.parquet,127,76970
43159013961002859,299,train-00299-of-00396.parquet,149,76992
43159018255971641,299,train-00299-of-00396.parquet,169,77012
43159018255963263,299,train-00299-of-00396.parquet,173,77016
43159018255960125,299,train-00299-of-00396.parquet,180,77023
43159155694932828,299,train-00299-of-00396.parquet,204,77047
43159155694933058,299,train-00299-of-00396.parquet,221,77064
43159159989883341,299,train-00299-of-00396.parquet,231,77074
43159155694930407,299,train-00299-of-00396.parquet,238,77081
43159159989883235,299,train-00299-of-00396.parquet,240,77083
43159155694930881,299,train-00299-of-00396.parquet,241,77084
43159155694926869,299,train-00299-of-00396.parquet,242,77085
43159155694927056,299,train-00299-of-00396.parquet,246,77089
43159159989883605,299,train-00299-of-00396.parquet,247,77090
43159159989892901,300,train-00300-of-00396.parquet,1,77101
43159159989893850,300,train-00300-of-00396.parquet,5,77105
43159022550941845,300,train-00300-of-00396.parquet,14,77114
43159022550932569,300,train-00300-of-00396.parquet,28,77128
43159022550947366,300,train-00300-of-00396.parquet,47,77147
43159022550937396,300,train-00300-of-00396.parquet,73,77173
43159018255981892,300,train-00300-of-00396.parquet,83,77183
43159018255977570,300,train-00300-of-00396.parquet,101,77201
43159022550940037,300,train-00300-of-00396.parquet,108,77208
43159018255977490,300,train-00300-of-00396.parquet,110,77210
43159018255977487,300,train-00300-of-00396.parquet,114,77214
43159018255977900,300,train-00300-of-00396.parquet,122,77222
43159022550937195,300,train-00300-of-00396.parquet,129,77229
43159018255970356,300,train-00300-of-00396.parquet,134,77234
43159022550947711,300,train-00300-of-00396.parquet,139,77239
43159018255979971,300,train-00300-of-00396.parquet,142,77242
43159022550940352,300,train-00300-of-00396.parquet,144,77244
43159018255980873,300,train-00300-of-00396.parquet,160,77260
43159022550947875,300,train-00300-of-00396.parquet,165,77265
43159026845900124,300,train-00300-of-00396.parquet,171,77271
43159022550948443,300,train-00300-of-00396.parquet,174,77274
43159026845894597,300,train-00300-of-00396.parquet,182,77282
43159026845899773,300,train-00300-of-00396.parquet,186,77286
43159026845896829,300,train-00300-of-00396.parquet,193,77293
43159026845896830,300,train-00300-of-00396.parquet,195,77295
43159001076103517,300,train-00300-of-00396.parquet,200,77300
43158863637143812,300,train-00300-of-00396.parquet,225,77325
43158863637149583,300,train-00300-of-00396.parquet,226,77326
43158859342188366,300,train-00300-of-00396.parquet,228,77328
43158863637146407,300,train-00300-of-00396.parquet,236,77336
43158859342187553,300,train-00300-of-00396.parquet,241,77341
43158863637144843,300,train-00300-of-00396.parquet,251,77351
43158863637139690,301,train-00301-of-00396.parquet,2,77359
43158863637141941,301,train-00301-of-00396.parquet,12,77369
43158863637137727,301,train-00301-of-00396.parquet,14,77371
43158863637138749,301,train-00301-of-00396.parquet,16,77373
43158863637147684,301,train-00301-of-00396.parquet,22,77379
43158863637138174,301,train-00301-of-00396.parquet,27,77384
43158859342182734,301,train-00301-of-00396.parquet,44,77401
43158863637138459,301,train-00301-of-00396.parquet,50,77407
43158863637145279,301,train-00301-of-00396.parquet,56,77413
43158726198192429,301,train-00301-of-00396.parquet,60,77417
43158726198184542,301,train-00301-of-00396.parquet,70,77427
43158726198189717,301,train-00301-of-00396.parquet,78,77435
43158726198191464,301,train-00301-of-00396.parquet,82,77439
43158721903225528,301,train-00301-of-00396.parquet,86,77443
43158726198195152,301,train-00301-of-00396.parquet,90,77447
43158867932119801,301,train-00301-of-00396.parquet,117,77474
43158863637152987,301,train-00301-of-00396.parquet,175,77532
43158867932119654,301,train-00301-of-00396.parquet,180,77537
43158867932122252,301,train-00301-of-00396.parquet,193,77550
43158863637158754,301,train-00301-of-00396.parquet,198,77555
43158867932119411,301,train-00301-of-00396.parquet,214,77571
43158867932106589,301,train-00301-of-00396.parquet,219,77576
43158867932121033,301,train-00301-of-00396.parquet,221,77578
43158863637158200,301,train-00301-of-00396.parquet,236,77593
43158867932109509,301,train-00301-of-00396.parquet,239,77596
43158867932126231,301,train-00301-of-00396.parquet,248,77605
43158867932123294,301,train-00301-of-00396.parquet,254,77611
43158726198199969,302,train-00302-of-00396.parquet,7,77621
43158726198201282,302,train-00302-of-00396.parquet,9,77623
43158726198196429,302,train-00302-of-00396.parquet,11,77625
43158730493159557,302,train-00302-of-00396.parquet,12,77626
43159009666030668,302,train-00302-of-00396.parquet,21,77635
43159009666045541,302,train-00302-of-00396.parquet,37,77651
43159009666028863,302,train-00302-of-00396.parquet,41,77655
43159009666023694,302,train-00302-of-00396.parquet,45,77659
43159009666027988,302,train-00302-of-00396.parquet,49,77663
43158872227070484,302,train-00302-of-00396.parquet,52,77666
43158872227074854,302,train-00302-of-00396.parquet,57,77671
43158872227073657,302,train-00302-of-00396.parquet,59,77673
43158876522037872,302,train-00302-of-00396.parquet,63,77677
43158867932128013,302,train-00302-of-00396.parquet,68,77682
43158867932128014,302,train-00302-of-00396.parquet,70,77684
43158872227071257,302,train-00302-of-00396.parquet,99,77713
43158872227088298,302,train-00302-of-00396.parquet,112,77726
43158872227074097,302,train-00302-of-00396.parquet,119,77733
43158872227079535,302,train-00302-of-00396.parquet,123,77737
43158872227085914,302,train-00302-of-00396.parquet,130,77744
43158872227084044,302,train-00302-of-00396.parquet,131,77745
43158876522039501,302,train-00302-of-00396.parquet,138,77752
43158876522042009,302,train-00302-of-00396.parquet,145,77759
43158872227082671,302,train-00302-of-00396.parquet,154,77768
43158872227081473,302,train-00302-of-00396.parquet,168,77782
43158872227075272,302,train-00302-of-00396.parquet,173,77787
43158872227083308,302,train-00302-of-00396.parquet,174,77788
43158872227086486,302,train-00302-of-00396.parquet,176,77790
43158872227077953,302,train-00302-of-00396.parquet,204,77818
43158872227091129,302,train-00302-of-00396.parquet,206,77820
43158872227082799,302,train-00302-of-00396.parquet,217,77831
43158876522037268,302,train-00302-of-00396.parquet,233,77847
43158734788137914,302,train-00302-of-00396.parquet,253,77867
43158734788138451,303,train-00303-of-00396.parquet,1,77872
43159018255972691,303,train-00303-of-00396.parquet,6,77877
43159018255968089,303,train-00303-of-00396.parquet,9,77880
43159013961011022,303,train-00303-of-00396.parquet,11,77882
43159013961011024,303,train-00303-of-00396.parquet,14,77885
43159013961010167,303,train-00303-of-00396.parquet,17,77888
43159018255968088,303,train-00303-of-00396.parquet,18,77889
43158876522054308,303,train-00303-of-00396.parquet,31,77902
43158880817018651,303,train-00303-of-00396.parquet,59,77930
43158880817006003,303,train-00303-of-00396.parquet,75,77946
43158880817017717,303,train-00303-of-00396.parquet,76,77947
43158876522053102,303,train-00303-of-00396.parquet,93,77964
43158880817017684,303,train-00303-of-00396.parquet,97,77968
43158876522051453,303,train-00303-of-00396.parquet,117,77988
43158880817016663,303,train-00303-of-00396.parquet,118,77989
43158880817019259,303,train-00303-of-00396.parquet,122,77993
43158876522045553,303,train-00303-of-00396.parquet,125,77996
43158876522054175,303,train-00303-of-00396.parquet,137,78008
43158876522054178,303,train-00303-of-00396.parquet,140,78011
43158876522056334,303,train-00303-of-00396.parquet,141,78012
43158876522049337,303,train-00303-of-00396.parquet,158,78029
43158876522049598,303,train-00303-of-00396.parquet,159,78030
43158880817017987,303,train-00303-of-00396.parquet,165,78036
43158876522048575,303,train-00303-of-00396.parquet,201,78072
43158880817016207,303,train-00303-of-00396.parquet,205,78076
43158876522050279,303,train-00303-of-00396.parquet,214,78085
43158880817017442,303,train-00303-of-00396.parquet,219,78090
43158876522057100,304,train-00304-of-00396.parquet,0,78128
43158880817016305,304,train-00304-of-00396.parquet,3,78131
43158876522058213,304,train-00304-of-00396.parquet,9,78137
43158880817012123,304,train-00304-of-00396.parquet,33,78161
43158743378064761,304,train-00304-of-00396.parquet,35,78163
43158743378057848,304,train-00304-of-00396.parquet,39,78167
43158743378053910,304,train-00304-of-00396.parquet,49,78177
43158743378059255,304,train-00304-of-00396.parquet,51,78179
43158739083101338,304,train-00304-of-00396.parquet,56,78184
43158739083105480,304,train-00304-of-00396.parquet,64,78192
43158739083094381,304,train-00304-of-00396.parquet,82,78210
43159022550931984,304,train-00304-of-00396.parquet,101,78229
43159022550938319,304,train-00304-of-00396.parquet,110,78238
43159022550939969,304,train-00304-of-00396.parquet,116,78244
43159022550936081,304,train-00304-of-00396.parquet,125,78253
43158885111992564,304,train-00304-of-00396.parquet,137,78265
43158885111994744,304,train-00304-of-00396.parquet,141,78269
43158885111993045,304,train-00304-of-00396.parquet,151,78279
43158885111991338,304,train-00304-of-00396.parquet,166,78294
43158880817028740,304,train-00304-of-00396.parquet,179,78307
43158885111973371,304,train-00304-of-00396.parquet,182,78310
43158885111982514,304,train-00304-of-00396.parquet,186,78314
43158885111994918,304,train-00304-of-00396.parquet,194,78322
43158885111982513,304,train-00304-of-00396.parquet,196,78324
43158885111993703,304,train-00304-of-00396.parquet,211,78339
43158885111973159,304,train-00304-of-00396.parquet,218,78346
43158885111974631,304,train-00304-of-00396.parquet,219,78347
43158885111981064,304,train-00304-of-00396.parquet,221,78349
43158880817029544,304,train-00304-of-00396.parquet,226,78354
43158885111983514,304,train-00304-of-00396.parquet,231,78359
43158885111991717,304,train-00304-of-00396.parquet,235,78363
43158885111984060,304,train-00304-of-00396.parquet,241,78369
43158885111992710,305,train-00305-of-00396.parquet,9,78394
43158885111991407,305,train-00305-of-00396.parquet,12,78397
43158885111993882,305,train-00305-of-00396.parquet,16,78401
43158885111973726,305,train-00305-of-00396.parquet,28,78413
43158885111977201,305,train-00305-of-00396.parquet,41,78426
43158885111982214,305,train-00305-of-00396.parquet,60,78445
43158885111994301,305,train-00305-of-00396.parquet,75,78460
43158885111978788,305,train-00305-of-00396.parquet,79,78464
43158880817025200,305,train-00305-of-00396.parquet,82,78467
43158885111982109,305,train-00305-of-00396.parquet,84,78469
43158880817020062,305,train-00305-of-00396.parquet,86,78471
43158885111988217,305,train-00305-of-00396.parquet,94,78479
43158885111985370,305,train-00305-of-00396.parquet,106,78491
43158885111987247,305,train-00305-of-00396.parquet,110,78495
43158743378068649,305,train-00305-of-00396.parquet,124,78509
43158747673024958,305,train-00305-of-00396.parquet,134,78519
43158743378067746,305,train-00305-of-00396.parquet,145,78530
43158747673031303,305,train-00305-of-00396.parquet,153,78538
43159026845897808,305,train-00305-of-00396.parquet,157,78542
43159026845895380,305,train-00305-of-00396.parquet,163,78548
43158889406946380,305,train-00305-of-00396.parquet,179,78564
43158889406944755,305,train-00305-of-00396.parquet,183,78568
43158889406943498,305,train-00305-of-00396.parquet,200,78585
43158889406939837,305,train-00305-of-00396.parquet,212,78597
44223182302904475,305,train-00305-of-00396.parquet,249,78634
44223182302906207,305,train-00305-of-00396.parquet,255,78640
44223182302906633,306,train-00306-of-00396.parquet,5,78647
44223182302907779,306,train-00306-of-00396.parquet,12,78654
44223186597858618,306,train-00306-of-00396.parquet,13,78655
44223186597859492,306,train-00306-of-00396.parquet,18,78660
44223182302906399,306,train-00306-of-00396.parquet,23,78665
43158889406945522,306,train-00306-of-00396.parquet,29,78671
44223182302903619,306,train-00306-of-00396.parquet,47,78689
44223182302903617,306,train-00306-of-00396.parquet,48,78690
44223182302904525,306,train-00306-of-00396.parquet,51,78693
44223186597859785,306,train-00306-of-00396.parquet,62,78704
44223182302901157,306,train-00306-of-00396.parquet,63,78705
44223182302900926,306,train-00306-of-00396.parquet,64,78706
44223182302900548,306,train-00306-of-00396.parquet,69,78711
44223182302904903,306,train-00306-of-00396.parquet,73,78715
43158889406948009,306,train-00306-of-00396.parquet,82,78724
44223049158908932,306,train-00306-of-00396.parquet,93,78735
43158751967994986,306,train-00306-of-00396.parquet,97,78739
44223049158908035,306,train-00306-of-00396.parquet,99,78741
44223049158908743,306,train-00306-of-00396.parquet,107,78749
44223049158908742,306,train-00306-of-00396.parquet,109,78751
44223044863954314,306,train-00306-of-00396.parquet,110,78752
44223044863949971,306,train-00306-of-00396.parquet,113,78755
44223044863954313,306,train-00306-of-00396.parquet,114,78756
44223044863951481,306,train-00306-of-00396.parquet,117,78759
44223049158909091,306,train-00306-of-00396.parquet,119,78761
44223044863951482,306,train-00306-of-00396.parquet,125,78767
44223049158906903,306,train-00306-of-00396.parquet,130,78772
44223044863947956,306,train-00306-of-00396.parquet,139,78781
44223049158914912,306,train-00306-of-00396.parquet,141,78783
44223049158914422,306,train-00306-of-00396.parquet,144,78786
44223049158911981,306,train-00306-of-00396.parquet,151,78793
44223049158919406,306,train-00306-of-00396.parquet,172,78814
44223049158914074,306,train-00306-of-00396.parquet,186,78828
44223049158918963,306,train-00306-of-00396.parquet,189,78831
44223049158917196,306,train-00306-of-00396.parquet,193,78835
44222911719964340,306,train-00306-of-00396.parquet,199,78841
44222911719965991,306,train-00306-of-00396.parquet,203,78845
44222916014921389,306,train-00306-of-00396.parquet,217,78859
44222916014919712,306,train-00306-of-00396.parquet,221,78863
44222916014918765,306,train-00306-of-00396.parquet,229,78871
44222916014923637,306,train-00306-of-00396.parquet,230,78872
44222916014925156,306,train-00306-of-00396.parquet,235,78877
44222911719968579,306,train-00306-of-00396.parquet,250,78892
43158721903221241,306,train-00306-of-00396.parquet,251,78893
43158717608268699,307,train-00307-of-00396.parquet,6,78905
43158721903221027,307,train-00307-of-00396.parquet,12,78911
43158721903218176,307,train-00307-of-00396.parquet,29,78928
43158584464264941,307,train-00307-of-00396.parquet,57,78956
43158584464263082,307,train-00307-of-00396.parquet,58,78957
43158584464263266,307,train-00307-of-00396.parquet,81,78980
42089476909981431,307,train-00307-of-00396.parquet,92,78991
43158580169311186,307,train-00307-of-00396.parquet,97,78996
43158580169313958,307,train-00307-of-00396.parquet,99,78998
42089476909978891,307,train-00307-of-00396.parquet,103,79002
43158580169304784,307,train-00307-of-00396.parquet,106,79005
42089476909982079,307,train-00307-of-00396.parquet,117,79016
43158584464260339,307,train-00307-of-00396.parquet,137,79036
43158584464266667,307,train-00307-of-00396.parquet,140,79039
43158580169312432,307,train-00307-of-00396.parquet,148,79047
43158726198195728,307,train-00307-of-00396.parquet,184,79083
43158721903237451,307,train-00307-of-00396.parquet,190,79089
43158721903232419,307,train-00307-of-00396.parquet,197,79096
43158721903228232,307,train-00307-of-00396.parquet,205,79104
43158721903230941,307,train-00307-of-00396.parquet,207,79106
43158721903236516,307,train-00307-of-00396.parquet,230,79129
43158726198195212,307,train-00307-of-00396.parquet,237,79136
43158726198187645,307,train-00307-of-00396.parquet,251,79150
43158726198194838,308,train-00308-of-00396.parquet,40,79196
43158726198191846,308,train-00308-of-00396.parquet,49,79205
43158721903231270,308,train-00308-of-00396.parquet,62,79218
43158726198196172,308,train-00308-of-00396.parquet,63,79219
43158584464265648,308,train-00308-of-00396.parquet,71,79227
43158584464277240,308,train-00308-of-00396.parquet,73,79229
43158584464276206,308,train-00308-of-00396.parquet,90,79246
43158584464271374,308,train-00308-of-00396.parquet,99,79255
43158584464280590,308,train-00308-of-00396.parquet,102,79258
43158584464270208,308,train-00308-of-00396.parquet,107,79263
43158584464281752,308,train-00308-of-00396.parquet,113,79269
43158588759237232,308,train-00308-of-00396.parquet,127,79283
43158584464270660,308,train-00308-of-00396.parquet,131,79287
43158588759240095,308,train-00308-of-00396.parquet,132,79288
43158584464267629,308,train-00308-of-00396.parquet,136,79292
43158584464284251,308,train-00308-of-00396.parquet,149,79305
43158588759230284,308,train-00308-of-00396.parquet,151,79307
43158588759242917,308,train-00308-of-00396.parquet,155,79311
43158588759232553,308,train-00308-of-00396.parquet,156,79312
43158584464282445,308,train-00308-of-00396.parquet,161,79317
43158584464284071,308,train-00308-of-00396.parquet,164,79320
43158584464277645,308,train-00308-of-00396.parquet,169,79325
43158584464274986,308,train-00308-of-00396.parquet,170,79326
43158588759233603,308,train-00308-of-00396.parquet,171,79327
43158588759232922,308,train-00308-of-00396.parquet,179,79335
43158584464272776,308,train-00308-of-00396.parquet,181,79337
43158584464275964,308,train-00308-of-00396.parquet,194,79350
43158584464273839,308,train-00308-of-00396.parquet,212,79368
43158588759241243,308,train-00308-of-00396.parquet,223,79379
43158584464282198,308,train-00308-of-00396.parquet,231,79387
43158726198201793,308,train-00308-of-00396.parquet,236,79392
43158726198198271,308,train-00308-of-00396.parquet,249,79405
43158730493163743,308,train-00308-of-00396.parquet,250,79406
43158730493159556,308,train-00308-of-00396.parquet,253,79409
43158726198200397,309,train-00309-of-00396.parquet,0,79413
43158730493158417,309,train-00309-of-00396.parquet,8,79421
43158730493152615,309,train-00309-of-00396.parquet,9,79422
43158730493154372,309,train-00309-of-00396.parquet,12,79425
43158730493155386,309,train-00309-of-00396.parquet,18,79431
43158730493155385,309,train-00309-of-00396.parquet,19,79432
43158726198205586,309,train-00309-of-00396.parquet,38,79451
43158730493157578,309,train-00309-of-00396.parquet,39,79452
43158726198199902,309,train-00309-of-00396.parquet,49,79462
43158730493157025,309,train-00309-of-00396.parquet,59,79472
43158730493157827,309,train-00309-of-00396.parquet,65,79478
43158730493156590,309,train-00309-of-00396.parquet,82,79495
43158726198206483,309,train-00309-of-00396.parquet,89,79502
43158730493154548,309,train-00309-of-00396.parquet,90,79503
43158730493162478,309,train-00309-of-00396.parquet,113,79526
43158730493161084,309,train-00309-of-00396.parquet,114,79527
43158588759253141,309,train-00309-of-00396.parquet,143,79556
43158593054199980,309,train-00309-of-00396.parquet,150,79563
43158593054199977,309,train-00309-of-00396.parquet,151,79564
43158588759246823,309,train-00309-of-00396.parquet,157,79570
43158593054215558,309,train-00309-of-00396.parquet,174,79587
43158593054212153,309,train-00309-of-00396.parquet,201,79614
43158593054209670,309,train-00309-of-00396.parquet,204,79617
43158734788115113,309,train-00309-of-00396.parquet,223,79636
43158739083087256,309,train-00309-of-00396.parquet,228,79641
43158734788130349,309,train-00309-of-00396.parquet,230,79643
43158730493173251,309,train-00309-of-00396.parquet,238,79651
43158734788127305,309,train-00309-of-00396.parquet,243,79656
43158734788125840,310,train-00310-of-00396.parquet,0,79670
43158739083085146,310,train-00310-of-00396.parquet,9,79679
43158734788132038,310,train-00310-of-00396.parquet,17,79687
43158734788128897,310,train-00310-of-00396.parquet,25,79695
43158734788118707,310,train-00310-of-00396.parquet,35,79705
43158739083085489,310,train-00310-of-00396.parquet,73,79743
43158734788137231,310,train-00310-of-00396.parquet,82,79752
43158734788138369,310,train-00310-of-00396.parquet,86,79756
43158601644135847,310,train-00310-of-00396.parquet,160,79830
43158597349183242,310,train-00310-of-00396.parquet,169,79839
43158597349188795,310,train-00310-of-00396.parquet,179,79849
43158739083107112,310,train-00310-of-00396.parquet,189,79859
43158739083106271,310,train-00310-of-00396.parquet,193,79863
43158739083105291,310,train-00310-of-00396.parquet,199,79869
43158739083095460,310,train-00310-of-00396.parquet,203,79873
43158739083097826,310,train-00310-of-00396.parquet,211,79881
43158739083099856,310,train-00310-of-00396.parquet,215,79885
43158743378051727,310,train-00310-of-00396.parquet,227,79897
43158739083092318,310,train-00310-of-00396.parquet,246,79916
43158739083096502,311,train-00311-of-00396.parquet,32,79959
43158743378056188,311,train-00311-of-00396.parquet,35,79962
43158743378054247,311,train-00311-of-00396.parquet,37,79964
43158739083105744,311,train-00311-of-00396.parquet,40,79967
43158739083093006,311,train-00311-of-00396.parquet,45,79972
43158743378057127,311,train-00311-of-00396.parquet,66,79993
43158743378055747,311,train-00311-of-00396.parquet,71,79998
43158739083094655,311,train-00311-of-00396.parquet,84,80011
43158739083099365,311,train-00311-of-00396.parquet,86,80013
43158739083096757,311,train-00311-of-00396.parquet,106,80033
43158743378055216,311,train-00311-of-00396.parquet,107,80034
43158739083098924,311,train-00311-of-00396.parquet,110,80037
43158743378062747,311,train-00311-of-00396.parquet,123,80050
43158601644141440,311,train-00311-of-00396.parquet,151,80078
43158601644141439,311,train-00311-of-00396.parquet,152,80079
43158601644146698,311,train-00311-of-00396.parquet,179,80106
43158605939111727,311,train-00311-of-00396.parquet,188,80115
43158601644145505,311,train-00311-of-00396.parquet,194,80121
43158601644150892,311,train-00311-of-00396.parquet,197,80124
43158601644146436,311,train-00311-of-00396.parquet,199,80126
43158605939104936,311,train-00311-of-00396.parquet,204,80131
43158743378070347,311,train-00311-of-00396.parquet,228,80155
43158743378068634,311,train-00311-of-00396.parquet,240,80167
43158747673025759,311,train-00311-of-00396.parquet,242,80169
43158747673025756,311,train-00311-of-00396.parquet,247,80174
43158743378067928,311,train-00311-of-00396.parquet,250,80177
43158747673038245,311,train-00311-of-00396.parquet,253,80180
43158747673034477,312,train-00312-of-00396.parquet,9,80193
43158743378066446,312,train-00312-of-00396.parquet,25,80209
43158747673040408,312,train-00312-of-00396.parquet,29,80213
43158743378066661,312,train-00312-of-00396.parquet,34,80218
43158747673022258,312,train-00312-of-00396.parquet,57,80241
43158747673033200,312,train-00312-of-00396.parquet,74,80258
43158747673041220,312,train-00312-of-00396.parquet,84,80268
43158747673034292,312,train-00312-of-00396.parquet,88,80272
43158747673040120,312,train-00312-of-00396.parquet,95,80279
43158743378074273,312,train-00312-of-00396.parquet,117,80301
43158747673040181,312,train-00312-of-00396.parquet,140,80324
43158743378066858,312,train-00312-of-00396.parquet,147,80331
43158743378074003,312,train-00312-of-00396.parquet,171,80355
43158743378074004,312,train-00312-of-00396.parquet,173,80357
43158747673029511,312,train-00312-of-00396.parquet,185,80369
43158747673017815,312,train-00312-of-00396.parquet,186,80370
43158610234065921,312,train-00312-of-00396.parquet,193,80377
43158605939119880,312,train-00312-of-00396.parquet,199,80383
43158610234076456,312,train-00312-of-00396.parquet,229,80413
43158610234081366,312,train-00312-of-00396.parquet,234,80418
43158610234068913,312,train-00312-of-00396.parquet,249,80433
43158605939116092,313,train-00313-of-00396.parquet,2,80443
43158610234074759,313,train-00313-of-00396.parquet,4,80445
43158610234083460,313,train-00313-of-00396.parquet,15,80456
44223049158906767,313,train-00313-of-00396.parquet,22,80463
43158751967989614,313,train-00313-of-00396.parquet,29,80470
44223049158906768,313,train-00313-of-00396.parquet,30,80471
43158751967985915,313,train-00313-of-00396.parquet,39,80480
44223044863953693,313,train-00313-of-00396.parquet,42,80483
43158751967996534,313,train-00313-of-00396.parquet,47,80488
44223049158907156,313,train-00313-of-00396.parquet,53,80494
44223049158907905,313,train-00313-of-00396.parquet,61,80502
44223049158908700,313,train-00313-of-00396.parquet,63,80504
43158751967985906,313,train-00313-of-00396.parquet,77,80518
43158751967985902,313,train-00313-of-00396.parquet,84,80525
44223044863945852,313,train-00313-of-00396.parquet,85,80526
44223049158905441,313,train-00313-of-00396.parquet,89,80530
44223044863949127,313,train-00313-of-00396.parquet,90,80531
43158751967994358,313,train-00313-of-00396.parquet,99,80540
43158751967985905,313,train-00313-of-00396.parquet,103,80544
43158751967988920,313,train-00313-of-00396.parquet,115,80556
44223044863947173,313,train-00313-of-00396.parquet,123,80564
43158747673041862,313,train-00313-of-00396.parquet,136,80577
43158747673041861,313,train-00313-of-00396.parquet,139,80580
43158747673041860,313,train-00313-of-00396.parquet,142,80583
43158747673041859,313,train-00313-of-00396.parquet,143,80584
43158751967986860,313,train-00313-of-00396.parquet,147,80588
44223044863952128,313,train-00313-of-00396.parquet,149,80590
44223044863951137,313,train-00313-of-00396.parquet,156,80597
44223044863946334,313,train-00313-of-00396.parquet,158,80599
43158747673042574,313,train-00313-of-00396.parquet,160,80601
44223044863948438,313,train-00313-of-00396.parquet,163,80604
44223044863950538,313,train-00313-of-00396.parquet,166,80607
44223044863949702,313,train-00313-of-00396.parquet,170,80611
43158751967991936,313,train-00313-of-00396.parquet,172,80613
44223044863950215,313,train-00313-of-00396.parquet,180,80621
43158751967993662,313,train-00313-of-00396.parquet,191,80632
44223044863951967,313,train-00313-of-00396.parquet,192,80633
44223044863946782,313,train-00313-of-00396.parquet,194,80635
44222911719953264,313,train-00313-of-00396.parquet,217,80658
44222911719954049,313,train-00313-of-00396.parquet,253,80694
44222907424994902,313,train-00313-of-00396.parquet,255,80696
44222907424997599,314,train-00314-of-00396.parquet,18,80716
43158614529040997,314,train-00314-of-00396.parquet,27,80725
44222907424995578,314,train-00314-of-00396.parquet,32,80730
43158614529043577,314,train-00314-of-00396.parquet,54,80752
43158610234089491,314,train-00314-of-00396.parquet,57,80755
42089335176066959,314,train-00314-of-00396.parquet,62,80760
42089335176069457,314,train-00314-of-00396.parquet,66,80764
42089335176068996,314,train-00314-of-00396.parquet,75,80773
42089335176068995,314,train-00314-of-00396.parquet,77,80775
42089335176068429,314,train-00314-of-00396.parquet,78,80776
42094832734200789,314,train-00314-of-00396.parquet,88,80786
42094832734201575,314,train-00314-of-00396.parquet,92,80790
42094832734202275,314,train-00314-of-00396.parquet,98,80796
42094832734208578,314,train-00314-of-00396.parquet,108,80806
42094832734202118,314,train-00314-of-00396.parquet,124,80822
42094695295250603,314,train-00314-of-00396.parquet,131,80829
42094695295255974,314,train-00314-of-00396.parquet,133,80831
42094695295254313,314,train-00314-of-00396.parquet,145,80843
42094695295254312,314,train-00314-of-00396.parquet,146,80844
42094695295243516,314,train-00314-of-00396.parquet,148,80846
42094695295252160,314,train-00314-of-00396.parquet,152,80850
42094695295252162,314,train-00314-of-00396.parquet,153,80851
42094695295252401,314,train-00314-of-00396.parquet,157,80855
42094695295252400,314,train-00314-of-00396.parquet,158,80856
43158580169307985,314,train-00314-of-00396.parquet,185,80883
43158584464262744,314,train-00314-of-00396.parquet,191,80889
42089476909980636,314,train-00314-of-00396.parquet,194,80892
42089339471027036,314,train-00314-of-00396.parquet,210,80908
43158580169307732,314,train-00314-of-00396.parquet,213,80911
43158580169314156,314,train-00314-of-00396.parquet,216,80914
42089339471029016,314,train-00314-of-00396.parquet,217,80915
43158580169307668,314,train-00314-of-00396.parquet,226,80924
43158580169306203,314,train-00314-of-00396.parquet,232,80930
43158584464266735,314,train-00314-of-00396.parquet,234,80932
43158580169306201,314,train-00314-of-00396.parquet,239,80937
42089335176074135,314,train-00314-of-00396.parquet,240,80938
42089339471025014,314,train-00314-of-00396.parquet,247,80945
43158584464263588,314,train-00314-of-00396.parquet,252,80950
43158584464263590,314,train-00314-of-00396.parquet,253,80951
43158584464265443,314,train-00314-of-00396.parquet,254,80952
43158584464263592,314,train-00314-of-00396.parquet,256,80954
43158584464262566,315,train-00315-of-00396.parquet,4,80959
43158584464263836,315,train-00315-of-00396.parquet,12,80967
43158584464265830,315,train-00315-of-00396.parquet,19,80974
43158584464261351,315,train-00315-of-00396.parquet,20,80975
43158584464262896,315,train-00315-of-00396.parquet,21,80976
43158442730356492,315,train-00315-of-00396.parquet,34,80989
43158447025315149,315,train-00315-of-00396.parquet,39,80994
43158442730360037,315,train-00315-of-00396.parquet,43,80998
42089339471022984,315,train-00315-of-00396.parquet,54,81009
43158442730359539,315,train-00315-of-00396.parquet,59,81014
42089335176072784,315,train-00315-of-00396.parquet,62,81017
42089339471025389,315,train-00315-of-00396.parquet,70,81025
42094837029162866,315,train-00315-of-00396.parquet,80,81035
43158447025311078,315,train-00315-of-00396.parquet,95,81050
